step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,221237140_stopped,221237140_accumulated_waiting_time,221237140_average_speed,221237260_stopped,221237260_accumulated_waiting_time,221237260_average_speed,221237272_stopped,221237272_accumulated_waiting_time,221237272_average_speed,221239539_stopped,221239539_accumulated_waiting_time,221239539_average_speed,221241076_stopped,221241076_accumulated_waiting_time,221241076_average_speed,221251086_stopped,221251086_accumulated_waiting_time,221251086_average_speed,221261813_stopped,221261813_accumulated_waiting_time,221261813_average_speed,cluster_221237147_7811951337_7811951340_stopped,cluster_221237147_7811951337_7811951340_accumulated_waiting_time,cluster_221237147_7811951337_7811951340_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
575.0,5,1910.0,318.3333333333333,1.6162878771700588,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1461.0,0.0,2,461.0,0.0,0,0.0,1.0,0,0.0,1.0,5,1922.0
580.0,5,1935.0,322.5,1.744708475282765,0,0.0,0.4367994488354195,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1476.0,0.0,2,471.0,0.0,0,0.0,1.0,0,0.0,1.0,5,1947.0
585.0,5,1960.0,326.6666666666667,1.7282199799788682,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1491.0,0.0,2,481.0,0.14422381454467822,0,0.0,1.0,0,0.0,1.0,5,1972.0
590.0,5,1985.0,330.8333333333333,0.2358222885964901,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1506.0,0.0,2,491.0,0.019679896315316085,0,0.0,1.0,0,0.0,1.0,5,1997.0
595.0,6,2014.0,335.6666666666667,0.00017051841654041366,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1521.0,0.0,3,505.0,1.4230142440476541e-05,0,0.0,1.0,0,0.0,1.0,6,2026.0
600.0,6,2044.0,340.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1536.0,0.0,3,520.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2056.0
605.0,6,2074.0,345.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1551.0,0.0,3,535.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2086.0
610.0,6,2104.0,350.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1566.0,0.0,3,550.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2116.0
615.0,6,2134.0,355.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1581.0,0.0,3,565.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2146.0
620.0,6,2164.0,360.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1596.0,0.0,3,580.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2176.0
625.0,6,2194.0,365.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1611.0,0.0,3,595.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2206.0
630.0,6,2224.0,370.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1626.0,0.0,3,610.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2236.0
635.0,6,2254.0,375.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1641.0,0.0,3,625.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2266.0
640.0,6,2284.0,380.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1656.0,0.0,3,640.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2296.0
645.0,6,2314.0,330.57142857142856,1.4375816404730997,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1671.0,0.0,3,655.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2326.0
650.0,6,2344.0,334.85714285714283,1.4341944051186004,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1686.0,0.0,3,670.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2356.0
655.0,6,2374.0,339.14285714285717,0.7149393020865598,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1701.0,0.0,3,685.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2386.0
660.0,6,2404.0,343.42857142857144,1.7962901554638475,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1716.0,0.0,3,700.0,0.0,0,0.0,0.46619518886000666,0,0.0,1.0,6,2416.0
665.0,6,2434.0,347.7142857142857,1.17236611279151,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1731.0,0.0,3,715.0,0.0,0,0.0,0.3042667910323076,0,0.0,1.0,6,2446.0
670.0,6,2464.0,352.0,1.477391753381381,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1746.0,0.0,3,730.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2476.0
675.0,6,2494.0,356.2857142857143,1.5414963889346465,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1761.0,0.0,3,745.0,0.10001699864307768,0,0.0,1.0,0,0.0,1.0,6,2506.0
680.0,6,2524.0,360.57142857142856,1.4775228863473908,0,0.0,1.0,0,0.0,0.3834648088175013,0,0.0,1.0,0,0.0,1.0,3,1776.0,0.0,3,760.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2536.0
685.0,6,2554.0,364.85714285714283,2.669378951520359,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1791.0,0.0,3,775.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2566.0
690.0,6,2584.0,430.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1806.0,0.0,3,790.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2596.0
695.0,6,2614.0,435.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1821.0,0.0,3,805.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2626.0
700.0,6,2644.0,440.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1836.0,0.0,3,820.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2656.0
705.0,6,2674.0,445.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1851.0,0.0,3,835.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2686.0
710.0,6,2704.0,450.6666666666667,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1866.0,0.0,3,850.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2716.0
715.0,6,2734.0,390.57142857142856,0.6829204468622007,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1881.0,0.0,3,865.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2746.0
720.0,6,2764.0,394.85714285714283,1.8489470918165927,0,0.0,1.0,0,0.0,1.0,0,0.0,0.979393305331414,0,0.0,1.0,3,1896.0,0.0,3,880.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2776.0
725.0,6,2794.0,399.14285714285717,0.336315177597327,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1911.0,0.0,3,895.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2806.0
730.0,6,2824.0,403.42857142857144,1.7048899825317305,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1926.0,0.0,3,910.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2836.0
735.0,6,2854.0,407.7142857142857,1.6571954535689286,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,1941.0,0.0,3,925.0,0.0,0,0.0,1.0,0,0.0,1.0,6,2866.0
740.0,7,2886.0,412.2857142857143,0.0002521088391635319,0,0.0,1.0,1,2.0,0.0001335428744199729,0,0.0,1.0,0,0.0,1.0,3,1956.0,0.0,3,940.0,0.0,0,0.0,1.0,0,0.0,1.0,7,2898.0
745.0,7,2921.0,417.2857142857143,0.0,0,0.0,1.0,1,7.0,0.0,0,0.0,1.0,0,0.0,1.0,3,1971.0,0.0,3,955.0,0.0,0,0.0,1.0,0,0.0,1.0,7,2933.0
750.0,7,2956.0,422.2857142857143,0.0,0,0.0,1.0,1,12.0,0.0,0,0.0,1.0,0,0.0,1.0,3,1986.0,0.0,3,970.0,0.0,0,0.0,1.0,0,0.0,1.0,7,2968.0
755.0,7,2991.0,427.2857142857143,0.0,0,0.0,1.0,1,17.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2001.0,0.0,3,985.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3003.0
760.0,7,3026.0,432.2857142857143,0.0,0,0.0,1.0,1,22.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2016.0,0.0,3,1000.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3038.0
765.0,7,3061.0,437.2857142857143,0.0,0,0.0,1.0,1,27.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2031.0,0.0,3,1015.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3073.0
770.0,7,3096.0,442.2857142857143,0.0,0,0.0,1.0,1,32.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2046.0,0.0,3,1030.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3108.0
775.0,7,3131.0,447.2857142857143,0.0,0,0.0,1.0,1,37.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2061.0,0.0,3,1045.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3143.0
780.0,7,3166.0,452.2857142857143,0.0,0,0.0,1.0,1,42.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2076.0,0.0,3,1060.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3178.0
785.0,7,3201.0,400.125,3.3843655208064054,0,0.0,1.0,1,47.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2091.0,0.0,3,1075.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3213.0
790.0,7,3236.0,404.5,2.0040380208064055,0,0.0,1.0,1,52.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2106.0,0.0,3,1090.0,0.0,0,0.0,0.5876952959773858,0,0.0,1.0,7,3248.0
795.0,7,3271.0,408.875,1.387359917956423,0,0.0,1.0,1,57.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2121.0,0.0,3,1105.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3283.0
800.0,7,3306.0,413.25,2.685195431856341,0,0.0,1.0,1,62.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2136.0,0.0,3,1120.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3318.0
805.0,7,3341.0,477.2857142857143,0.0,0,0.0,1.0,1,67.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2151.0,0.0,3,1135.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3353.0
810.0,7,3376.0,482.2857142857143,0.0,0,0.0,1.0,1,72.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2166.0,0.0,3,1150.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3388.0
815.0,7,3411.0,487.2857142857143,0.0,0,0.0,1.0,1,77.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2181.0,0.0,3,1165.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3423.0
820.0,7,3446.0,492.2857142857143,0.0,0,0.0,1.0,1,82.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2196.0,0.0,3,1180.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3458.0
825.0,7,3481.0,497.2857142857143,0.0,0,0.0,1.0,1,87.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2211.0,0.0,3,1195.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3493.0
830.0,7,3516.0,502.2857142857143,0.0,0,0.0,1.0,1,92.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2226.0,0.0,3,1210.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3528.0
835.0,7,3551.0,507.2857142857143,0.0,0,0.0,1.0,1,97.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2241.0,0.0,3,1225.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3563.0
840.0,7,3586.0,512.2857142857143,0.0,0,0.0,1.0,1,102.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2256.0,0.0,3,1240.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3598.0
845.0,7,3621.0,517.2857142857143,0.0,0,0.0,1.0,1,107.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2271.0,0.0,3,1255.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3633.0
850.0,7,3656.0,522.2857142857143,0.0,0,0.0,1.0,1,112.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2286.0,0.0,3,1270.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3668.0
855.0,7,3691.0,461.375,1.495325,0,0.0,1.0,1,117.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2301.0,0.0,3,1285.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3703.0
860.0,7,3726.0,465.75,1.460524523375486,0,0.0,1.0,1,122.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2316.0,0.0,3,1300.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3738.0
865.0,7,3761.0,470.125,0.6150801578872995,0,0.0,1.0,1,127.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2331.0,0.0,3,1315.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3773.0
870.0,7,3796.0,474.5,1.6693789142691997,0,0.0,1.0,1,132.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2346.0,0.0,3,1330.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3808.0
875.0,7,3831.0,478.875,1.2697753924157387,0,0.0,1.0,1,137.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2361.0,0.0,3,1345.0,0.0,0,0.0,0.3417439810569666,0,0.0,1.0,7,3843.0
880.0,7,3866.0,483.25,1.4016572524083082,0,0.0,1.0,1,142.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2376.0,0.0,3,1360.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3878.0
885.0,7,3901.0,487.625,1.4352119205218274,0,0.0,1.0,1,147.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2391.0,0.0,3,1375.0,0.09656728235345992,0,0.0,1.0,0,0.0,1.0,7,3913.0
890.0,7,3936.0,492.0,1.256671014607558,0,0.0,1.0,1,152.0,0.16910855178640694,0,0.0,1.0,0,0.0,1.0,3,2406.0,0.0,3,1390.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3948.0
895.0,7,3971.0,496.375,2.542151312444615,0,0.0,1.0,1,157.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2421.0,0.0,3,1405.0,0.0,0,0.0,1.0,0,0.0,1.0,7,3983.0
900.0,7,4006.0,572.2857142857143,0.0,0,0.0,1.0,1,162.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2436.0,0.0,3,1420.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4018.0
905.0,7,4041.0,577.2857142857143,0.0,0,0.0,1.0,1,167.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2451.0,0.0,3,1435.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4053.0
910.0,7,4076.0,582.2857142857143,0.0,0,0.0,1.0,1,172.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2466.0,0.0,3,1450.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4088.0
915.0,7,4111.0,587.2857142857143,0.0,0,0.0,1.0,1,177.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2481.0,0.0,3,1465.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4123.0
920.0,7,4146.0,592.2857142857143,0.0,0,0.0,1.0,1,182.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2496.0,0.0,3,1480.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4158.0
925.0,7,4181.0,597.2857142857143,0.0,0,0.0,1.0,1,187.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2511.0,0.0,3,1495.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4193.0
930.0,7,4216.0,527.0,1.250322936161925,0,0.0,1.0,1,192.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2526.0,0.0,3,1510.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4228.0
935.0,7,4251.0,531.375,1.2207641093244692,0,0.0,1.0,1,197.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2541.0,0.0,3,1525.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4263.0
940.0,7,4286.0,535.75,0.6344628589953305,0,0.0,1.0,1,202.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2556.0,0.0,3,1540.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4298.0
945.0,7,4321.0,540.125,1.8014108837871121,0,0.0,1.0,1,207.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2571.0,0.0,3,1555.0,0.0,0,0.0,0.5415647075310792,0,0.0,1.0,7,4333.0
950.0,7,4356.0,544.5,3.0355839577967085,0,0.0,1.0,1,212.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2586.0,0.0,3,1570.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4368.0
955.0,7,4391.0,548.875,3.2922682053395187,0,0.0,1.0,1,217.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2601.0,0.0,3,1585.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4403.0
960.0,7,4426.0,632.2857142857143,0.0,0,0.0,1.0,1,222.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2616.0,0.0,3,1600.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4438.0
965.0,7,4461.0,637.2857142857143,0.0,0,0.0,1.0,1,227.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2631.0,0.0,3,1615.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4473.0
970.0,7,4496.0,642.2857142857143,0.0,0,0.0,1.0,1,232.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2646.0,0.0,3,1630.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4508.0
975.0,7,4531.0,647.2857142857143,0.0,0,0.0,1.0,1,237.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2661.0,0.0,3,1645.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4543.0
980.0,7,4566.0,652.2857142857143,0.0,0,0.0,1.0,1,242.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2676.0,0.0,3,1660.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4578.0
985.0,7,4601.0,657.2857142857143,0.0,0,0.0,1.0,1,247.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2691.0,0.0,3,1675.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4613.0
990.0,7,4636.0,662.2857142857143,0.0,0,0.0,1.0,1,252.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2706.0,0.0,3,1690.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4648.0
995.0,7,4671.0,667.2857142857143,0.0,0,0.0,1.0,1,257.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2721.0,0.0,3,1705.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4683.0
1000.0,7,4706.0,588.25,0.5024199779349147,0,0.0,1.0,1,262.0,0.0,0,0.0,1.0,0,0.0,0.15793622837566884,3,2736.0,0.0,3,1720.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4718.0
1005.0,7,4741.0,592.625,1.8639938822685507,0,0.0,1.0,1,267.0,0.0,0,0.0,1.0,0,0.0,0.5859483627439513,3,2747.0,0.0,3,1735.0,0.0,0,0.0,1.0,0,0.0,1.0,7,4749.0
1010.0,7,4776.0,597.0,1.8045309528465963,0,0.0,1.0,1,272.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2757.0,0.0,3,1750.0,0.0,0,0.0,1.0,0,0.0,0.5672561307199121,7,4779.0
1015.0,8,4813.0,601.625,0.00032515458976850115,0,0.0,1.0,1,277.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2768.0,0.0,3,1765.0,0.0,0,0.0,1.0,1,2.0,0.00010221267426138748,8,4812.0
1020.0,8,4853.0,606.625,0.0,0,0.0,1.0,1,282.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2783.0,0.0,3,1780.0,0.0,0,0.0,1.0,1,7.0,0.0,8,4852.0
1025.0,8,4893.0,611.625,0.0,0,0.0,1.0,1,287.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2798.0,0.0,3,1795.0,0.0,0,0.0,1.0,1,12.0,0.0,8,4892.0
1030.0,8,4933.0,616.625,0.0,0,0.0,1.0,1,292.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2809.0,0.0,3,1810.0,0.0,0,0.0,1.0,1,17.0,0.0,8,4928.0
1035.0,8,4973.0,621.625,0.0,0,0.0,1.0,1,297.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2819.0,0.0,3,1825.0,0.0,0,0.0,1.0,1,22.0,0.0,8,4963.0
1040.0,8,5013.0,626.625,0.0,0,0.0,1.0,1,302.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2829.0,0.0,3,1840.0,0.0,0,0.0,1.0,1,27.0,0.0,8,4998.0
1045.0,8,5053.0,631.625,0.0,0,0.0,1.0,1,307.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2839.0,0.0,3,1855.0,0.0,0,0.0,1.0,1,32.0,0.0,8,5033.0
1050.0,8,5093.0,636.625,0.0,0,0.0,1.0,1,312.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2849.0,0.0,3,1870.0,0.0,0,0.0,1.0,1,37.0,0.0,8,5068.0
1055.0,8,5133.0,641.625,0.0,0,0.0,1.0,1,317.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2859.0,0.0,3,1885.0,0.0,0,0.0,1.0,1,42.0,0.0,8,5103.0
1060.0,8,5173.0,646.625,0.0,0,0.0,1.0,1,322.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2869.0,0.0,3,1900.0,0.0,0,0.0,1.0,1,47.0,0.0,8,5138.0
1065.0,8,5213.0,651.625,0.0,0,0.0,1.0,1,327.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2879.0,0.0,3,1915.0,0.0,0,0.0,1.0,1,52.0,0.0,8,5173.0
1070.0,8,5253.0,583.6666666666666,1.048469709956718,0,0.0,1.0,1,332.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2889.0,0.0,3,1930.0,0.0,0,0.0,1.0,1,57.0,0.0,8,5208.0
1075.0,8,5293.0,588.1111111111111,1.0714341754998284,0,0.0,1.0,1,337.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2897.0,0.0,3,1945.0,0.0,0,0.0,1.0,1,62.0,0.0,8,5241.0
1080.0,8,5333.0,592.5555555555555,0.5730248083027328,0,0.0,1.0,1,342.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2903.0,0.0,3,1960.0,0.0,0,0.0,1.0,1,67.0,0.0,8,5272.0
1085.0,8,5373.0,597.0,0.9979748883073795,0,0.0,1.0,1,347.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2913.0,0.10550747854188446,3,1975.0,0.0,0,0.0,1.0,1,72.0,0.0,8,5307.0
1090.0,8,5413.0,601.4444444444445,1.7107695953002537,0,0.0,1.0,1,352.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2923.0,0.0,3,1990.0,0.0,0,0.0,0.578664657837273,1,77.0,0.0,8,5342.0
1095.0,8,5453.0,605.8888888888889,0.7650707179644448,0,0.0,1.0,1,357.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2928.0,0.0,3,2005.0,0.0,0,0.0,1.0,1,82.0,0.0,8,5372.0
1100.0,8,5493.0,610.3333333333334,1.6832470144212652,0,0.0,1.0,1,362.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2933.0,0.0,3,2020.0,0.1423387989141726,0,0.0,1.0,1,87.0,0.0,8,5402.0
1105.0,8,5533.0,614.7777777777778,0.6789632483329674,0,0.0,1.0,1,367.0,0.11482903275228137,0,0.0,1.0,0,0.0,1.0,3,2938.0,0.0,3,2035.0,0.0,0,0.0,1.0,1,92.0,0.0,8,5432.0
1110.0,8,5573.0,619.2222222222222,1.7020498151472925,0,0.0,1.0,1,372.0,0.28785760414784,0,0.0,1.0,0,0.0,1.0,3,2943.0,0.0,3,2050.0,0.0,0,0.0,1.0,1,97.0,0.0,8,5462.0
1115.0,8,5613.0,701.625,0.0,0,0.0,1.0,1,377.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2948.0,0.0,3,2065.0,0.0,0,0.0,1.0,1,102.0,0.0,8,5492.0
1120.0,8,5653.0,706.625,0.0,0,0.0,1.0,1,382.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2953.0,0.0,3,2080.0,0.0,0,0.0,1.0,1,107.0,0.0,8,5522.0
1125.0,8,5693.0,711.625,0.0,0,0.0,1.0,1,387.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2958.0,0.0,3,2095.0,0.0,0,0.0,1.0,1,112.0,0.0,8,5552.0
1130.0,8,5733.0,716.625,0.0,0,0.0,1.0,1,392.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2963.0,0.0,3,2110.0,0.0,0,0.0,1.0,1,117.0,0.0,8,5582.0
1135.0,8,5773.0,721.625,0.0,0,0.0,1.0,1,397.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2968.0,0.0,3,2125.0,0.0,0,0.0,1.0,1,122.0,0.0,8,5612.0
1140.0,8,5813.0,645.8888888888889,2.6153326666666667,0,0.0,1.0,1,402.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2973.0,0.0,3,2140.0,0.0,0,0.0,1.0,1,127.0,0.0,8,5642.0
1145.0,8,5853.0,650.3333333333334,2.6141771658076447,0,0.0,1.0,1,407.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2978.0,0.0,3,2155.0,0.0,0,0.0,1.0,1,132.0,0.0,8,5672.0
1150.0,8,5893.0,654.7777777777778,2.489611652440294,0,0.0,1.0,1,412.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2983.0,0.23798231140642917,3,2170.0,0.0,0,0.0,1.0,1,137.0,0.0,8,5702.0
1155.0,8,5933.0,659.2222222222222,0.7284909073834718,0,0.0,1.0,1,417.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2988.0,0.0,3,2185.0,0.0,0,0.0,1.0,1,142.0,0.0,8,5732.0
1160.0,8,5973.0,663.6666666666666,1.0222775158573496,0,0.0,1.0,1,422.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2200.0,0.0,0,0.0,1.0,1,147.0,0.0,8,5758.0
1165.0,8,6013.0,668.1111111111111,0.9268138746625161,0,0.0,1.0,1,427.0,0.0,0,0.0,1.0,0,0.0,1.0,3,2989.0,0.0,3,2215.0,0.0,0,0.0,1.0,1,152.0,0.0,8,5783.0
